country,family,friends,leisure,politics,work,religion
Serbia,1,2,2,3,2,3
Serbia,2,1,2,2,1,2
Serbia,1,1,1,3,1,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,1,2
Serbia,1,1,1,2,1,3
Serbia,1,1,1,3,1,1
Serbia,1,1,1,4,1,2
Serbia,1,1,2,4,1,2
Serbia,1,1,1,3,1,1
Serbia,1,1,1,3,1,1
Serbia,1,1,1,4,1,2
Serbia,1,2,1,4,1,4
Serbia,1,1,1,4,1,4
Serbia,1,1,1,3,1,1
Serbia,1,1,1,3,1,3
Serbia,1,1,1,2,1,2
Serbia,1,2,2,3,1,3
Serbia,1,1,2,3,1,2
Serbia,1,1,1,4,1,2
Serbia,1,2,3,3,2,2
Serbia,1,1,2,3,1,2
Serbia,1,2,2,4,2,1
Serbia,1,1,1,4,1,2
Serbia,1,1,2,2,2,2
Serbia,1,2,2,4,1,4
Serbia,1,1,1,4,1,2
Serbia,1,1,1,3,1,3
Serbia,1,2,2,4,2,2
Serbia,1,1,1,3,1,2
Serbia,2,2,2,4,2,2
Serbia,1,2,2,3,1,1
Serbia,1,2,2,4,2,2
Serbia,1,2,2,4,1,3
Serbia,1,2,2,3,1,2
Serbia,4,1,1,4,4,2
Serbia,2,2,2,3,1,3
Serbia,1,1,1,4,2,2
Serbia,1,2,3,3,1,2
Serbia,2,2,3,2,2,3
Serbia,1,2,2,2,1,3
Serbia,1,1,1,3,1,2
Serbia,1,1,1,4,1,4
Serbia,1,1,1,4,2,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,1,2
Serbia,1,1,2,2,1,2
Serbia,1,1,1,3,1,3
Serbia,1,1,1,1,1,1
Serbia,1,1,1,1,1,1
Serbia,1,1,1,3,1,2
Serbia,1,1,1,2,1,2
Serbia,2,1,1,3,NA,3
Serbia,1,2,2,3,1,2
Serbia,1,2,2,1,1,1
Serbia,2,2,2,3,2,4
Serbia,2,2,2,2,2,2
Serbia,1,1,1,4,1,4
Serbia,1,2,1,4,1,1
Serbia,1,2,2,2,2,2
Serbia,1,1,1,4,1,4
Serbia,1,1,1,1,1,1
Serbia,1,2,1,4,2,3
Serbia,2,2,1,4,2,4
Serbia,1,2,2,NA,1,NA
Serbia,1,2,2,3,1,2
Serbia,1,1,2,3,1,2
Serbia,1,1,1,3,1,2
Serbia,1,1,1,2,1,2
Serbia,2,2,2,2,2,2
Serbia,1,2,2,3,1,2
Serbia,2,2,1,3,2,3
Serbia,2,3,3,3,2,3
Serbia,2,2,2,4,2,4
Serbia,2,2,2,3,2,3
Serbia,1,2,2,4,1,4
Serbia,2,2,2,2,2,2
Serbia,1,2,2,2,1,2
Serbia,2,2,3,3,1,2
Serbia,1,2,2,2,2,2
Serbia,1,2,2,2,1,3
Serbia,2,2,2,2,2,2
Serbia,2,2,2,2,2,2
Serbia,1,2,2,2,2,2
Serbia,2,2,2,2,2,2
Serbia,2,2,2,2,2,2
Serbia,1,1,2,2,1,2
Serbia,1,1,1,2,1,2
Serbia,2,2,2,3,2,3
Serbia,1,1,2,2,1,2
Serbia,2,2,2,2,2,2
Serbia,1,2,2,3,1,2
Serbia,1,1,1,4,2,2
Serbia,2,2,2,2,2,2
Serbia,1,1,1,2,1,2
Serbia,2,2,2,2,1,2
Serbia,2,2,2,2,2,2
Serbia,2,2,2,2,2,3
Serbia,1,1,2,3,1,3
Serbia,2,2,2,4,2,2
Serbia,1,1,1,2,2,2
Serbia,1,1,1,1,1,1
Serbia,1,1,1,1,1,1
Serbia,1,1,1,2,2,2
Serbia,1,2,2,3,2,2
Serbia,1,1,2,3,2,2
Serbia,1,1,1,1,1,1
Serbia,1,1,2,2,1,2
Serbia,1,2,2,3,2,2
Serbia,1,1,1,1,1,1
Serbia,1,1,1,4,1,1
Serbia,1,1,1,1,1,4
Serbia,1,1,3,4,4,2
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,1,3
Serbia,1,2,2,3,1,3
Serbia,1,1,1,2,1,3
Serbia,1,1,1,2,1,3
Serbia,1,1,2,4,2,3
Serbia,2,2,2,2,1,3
Serbia,1,1,2,2,2,2
Serbia,1,1,3,4,1,2
Serbia,1,1,3,4,1,2
Serbia,1,1,3,4,NA,1
Serbia,1,1,1,1,1,4
Serbia,1,1,1,1,1,4
Serbia,1,1,2,4,2,3
Serbia,1,1,2,4,2,3
Serbia,3,1,1,4,1,2
Serbia,1,1,1,2,2,2
Serbia,1,1,1,1,4,4
Serbia,1,1,1,1,4,4
Serbia,3,1,1,4,1,2
Serbia,2,2,2,4,1,2
Serbia,2,2,2,4,1,2
Serbia,2,1,3,2,3,3
Serbia,2,2,1,3,1,2
Serbia,2,2,1,3,1,2
Serbia,1,1,1,1,1,1
Serbia,1,1,1,3,2,2
Serbia,1,1,2,2,2,2
Serbia,2,2,1,3,2,3
Serbia,1,2,1,3,1,1
Serbia,2,2,2,4,2,1
Serbia,1,1,2,3,1,2
Serbia,1,1,2,3,1,2
Serbia,1,2,2,3,3,3
Serbia,1,1,1,3,2,2
Serbia,1,1,2,3,1,2
Serbia,1,1,2,3,1,1
Serbia,1,1,2,3,1,2
Serbia,1,1,2,3,2,2
Serbia,1,1,2,4,1,3
Serbia,2,2,2,1,1,2
Serbia,1,1,1,4,3,2
Serbia,3,2,2,3,2,2
Serbia,2,1,1,4,1,2
Serbia,1,1,1,2,2,3
Serbia,1,1,1,4,2,2
Serbia,1,2,3,4,4,2
Serbia,1,1,1,4,3,NA
Serbia,1,1,1,3,1,1
Serbia,2,1,1,4,3,3
Serbia,2,1,1,2,3,4
Serbia,1,2,2,3,1,2
Serbia,1,2,3,4,1,3
Serbia,1,2,2,3,1,3
Serbia,1,2,2,3,1,3
Serbia,1,1,2,3,NA,3
Serbia,1,2,2,3,4,2
Serbia,1,1,1,2,3,3
Serbia,1,2,2,3,1,2
Serbia,1,1,1,3,4,2
Serbia,1,2,2,3,2,3
Serbia,1,2,2,3,2,3
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,3,2
Serbia,2,2,1,4,2,2
Serbia,2,2,1,4,2,2
Serbia,1,1,1,4,4,3
Serbia,1,1,1,4,4,3
Serbia,1,1,2,3,1,3
Serbia,2,1,3,4,1,2
Serbia,2,1,3,4,1,2
Serbia,NA,1,3,4,1,2
Serbia,1,2,2,3,2,3
Serbia,2,2,2,4,1,1
Serbia,1,1,1,4,1,2
Serbia,1,1,1,4,1,2
Serbia,2,2,2,3,1,3
Serbia,1,1,1,4,NA,1
Serbia,1,1,1,4,NA,1
Serbia,1,2,2,3,2,3
Serbia,1,1,1,4,2,3
Serbia,1,2,3,4,NA,2
Serbia,1,2,3,4,NA,2
Serbia,2,2,2,4,4,3
Serbia,1,1,2,4,1,1
Serbia,1,1,2,4,1,1
Serbia,2,1,2,3,4,3
Serbia,1,1,2,3,4,1
Serbia,1,1,1,4,NA,3
Serbia,1,1,1,4,NA,3
Serbia,1,1,1,1,NA,2
Serbia,1,1,1,1,NA,2
Serbia,1,1,1,1,1,1
Serbia,2,2,2,4,1,2
Serbia,1,2,2,4,1,2
Serbia,1,2,2,4,1,2
Serbia,1,1,1,4,1,2
Serbia,1,2,2,3,2,4
Serbia,1,3,3,3,4,2
Serbia,1,1,1,2,2,2
Serbia,2,2,1,3,2,4
Serbia,1,1,1,4,4,2
Serbia,2,2,2,4,2,2
Serbia,1,1,2,4,NA,1
Serbia,1,1,2,3,1,2
Serbia,1,1,2,2,2,2
Serbia,1,1,1,4,2,2
Serbia,1,1,2,3,1,2
Serbia,1,1,1,3,2,1
Serbia,1,1,1,4,2,1
Serbia,1,3,3,4,2,4
Serbia,1,1,1,1,1,3
Serbia,2,2,2,4,1,2
Serbia,1,2,3,3,2,3
Serbia,1,2,2,3,1,3
Serbia,1,1,2,3,3,2
Serbia,1,2,2,4,2,2
Serbia,1,1,1,4,1,2
Serbia,1,1,2,2,2,4
Serbia,1,1,1,2,1,2
Serbia,1,1,1,4,2,3
Serbia,1,1,1,4,2,2
Serbia,1,1,2,3,1,2
Serbia,1,1,1,2,2,2
Serbia,2,2,2,3,1,3
Serbia,1,2,2,3,2,3
Serbia,1,1,1,2,2,3
Serbia,1,1,2,4,1,2
Serbia,2,2,2,3,2,3
Serbia,1,2,1,4,1,2
Serbia,2,2,1,3,3,3
Serbia,1,1,3,4,1,2
Serbia,2,1,3,4,1,2
Serbia,1,1,2,2,2,2
Serbia,1,1,2,4,NA,1
Serbia,1,1,3,3,NA,2
Serbia,1,1,1,4,4,2
Serbia,1,1,1,4,NA,2
Serbia,1,1,1,4,1,1
Serbia,1,1,1,4,2,2
Serbia,1,1,1,1,1,1
Serbia,1,2,2,2,2,2
Serbia,1,1,1,2,2,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,2,2
Serbia,1,1,1,3,1,1
Serbia,1,1,1,1,1,1
Serbia,1,1,1,3,1,3
Serbia,1,1,2,3,2,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,4,3,2
Serbia,1,2,2,3,2,2
Serbia,1,1,1,2,2,2
Serbia,1,2,2,3,2,3
Serbia,2,2,1,3,2,3
Serbia,1,1,1,2,2,2
Serbia,1,1,1,4,1,2
Serbia,1,2,2,3,1,2
Serbia,1,2,1,3,3,3
Serbia,1,1,1,1,1,1
Serbia,1,1,2,3,2,2
Serbia,1,1,1,3,3,3
Serbia,1,2,2,2,2,2
Serbia,1,2,3,2,4,2
Serbia,1,1,2,3,1,2
Serbia,1,1,2,3,3,3
Serbia,1,1,2,2,4,1
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,3,1,2
Serbia,1,1,1,4,1,2
Serbia,1,1,2,3,1,2
Serbia,1,1,1,3,1,2
Serbia,1,1,1,2,1,1
Serbia,1,1,1,3,1,2
Serbia,1,1,2,2,1,2
Serbia,1,1,1,2,1,2
Serbia,1,1,1,4,1,1
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,2,1,2
Serbia,1,1,2,4,1,2
Serbia,1,1,1,3,2,4
Serbia,1,2,2,3,1,3
Serbia,1,2,3,3,3,2
Serbia,1,1,1,1,1,2
Serbia,1,2,2,3,2,3
Serbia,1,1,2,2,1,2
Serbia,1,1,1,3,2,2
Serbia,1,1,1,4,2,3
Serbia,1,1,1,3,3,3
Serbia,1,2,2,3,2,3
Serbia,1,2,1,3,1,3
Serbia,1,1,1,1,3,3
Serbia,1,2,1,3,3,3
Serbia,1,1,1,3,2,2
Serbia,1,2,3,4,2,3
Serbia,1,2,1,3,1,3
Serbia,1,1,1,3,1,2
Serbia,1,1,1,2,1,2
Serbia,1,1,1,2,1,2
Serbia,1,2,1,3,1,3
Serbia,1,1,2,3,2,2
Serbia,1,1,1,4,3,4
Serbia,1,2,2,3,2,3
Serbia,1,2,2,2,2,2
Serbia,1,1,1,1,3,3
Serbia,1,1,1,2,1,2
Serbia,1,2,4,2,4,4
Serbia,1,1,1,2,1,3
Serbia,1,2,2,3,2,3
Serbia,1,1,1,3,3,3
Serbia,1,2,2,3,2,2
Serbia,1,1,2,3,4,3
Serbia,1,2,3,2,1,4
Serbia,2,2,2,3,1,3
Serbia,1,1,1,3,3,3
Serbia,2,2,2,4,3,3
Serbia,1,1,1,3,2,3
Serbia,1,1,NA,NA,2,NA
Serbia,1,2,3,3,2,NA
Serbia,1,1,2,2,1,NA
Serbia,1,1,2,3,2,NA
Serbia,1,1,3,3,2,NA
Serbia,1,1,3,3,1,3
Serbia,1,1,NA,NA,2,NA
Serbia,1,1,3,3,2,NA
Serbia,1,1,3,3,3,3
Serbia,1,1,3,3,1,NA
Serbia,1,1,1,1,2,1
Serbia,1,1,3,3,2,2
Serbia,1,1,1,3,1,2
Serbia,1,1,1,3,1,2
Serbia,NA,NA,NA,NA,NA,NA
Serbia,1,3,1,3,1,3
Serbia,1,1,1,3,1,3
Serbia,1,1,1,2,2,2
Serbia,1,1,1,2,1,2
Serbia,1,1,1,2,3,3
Serbia,1,1,3,4,3,2
Serbia,1,2,3,2,1,4
Serbia,1,1,1,4,4,3
Serbia,1,1,1,1,1,1
Serbia,1,2,2,3,4,3
Serbia,1,2,2,3,2,2
Serbia,1,2,2,3,1,1
Serbia,1,2,2,3,1,3
Serbia,1,2,2,2,3,2
Serbia,1,1,2,3,3,2
Serbia,1,2,2,2,1,2
Serbia,1,1,1,3,2,3
Serbia,1,1,3,3,4,1
Serbia,1,2,3,3,3,2
Serbia,1,2,2,3,3,2
Serbia,1,1,1,3,2,2
Serbia,1,2,2,4,2,2
Serbia,1,1,2,3,2,4
Serbia,2,2,2,3,3,2
Serbia,1,4,2,4,4,1
Serbia,1,2,2,4,2,3
Serbia,1,2,1,4,1,3
Serbia,1,1,2,2,3,3
Serbia,1,2,2,4,1,2
Serbia,1,2,2,4,2,2
Serbia,1,2,2,3,2,3
Serbia,1,2,2,4,4,4
Serbia,1,2,1,4,3,1
Serbia,1,1,2,3,3,1
Serbia,1,1,3,4,2,1
Serbia,1,1,3,1,1,1
Serbia,1,2,1,4,3,2
Serbia,1,1,2,4,2,3
Serbia,1,2,2,3,3,3
Serbia,1,1,1,3,2,3
Serbia,1,2,3,2,2,1
Serbia,1,1,1,3,1,3
Serbia,1,3,1,2,2,2
Serbia,1,3,2,3,3,3
Serbia,1,1,2,3,2,2
Serbia,1,2,2,3,2,2
Serbia,1,1,1,3,2,2
Serbia,1,1,1,3,2,3
Serbia,1,1,1,4,1,1
Serbia,1,1,1,2,1,2
Serbia,1,1,1,3,3,2
Serbia,1,2,2,3,2,2
Serbia,1,1,3,2,1,2
Serbia,1,1,1,1,1,1
Serbia,1,1,1,1,1,1
Serbia,3,2,3,4,3,2
Serbia,1,1,2,3,1,1
Serbia,1,2,2,3,1,3
Serbia,1,2,3,4,3,3
Serbia,1,1,1,3,1,2
Serbia,1,2,2,4,1,2
Serbia,1,1,1,4,1,1
Serbia,1,2,2,3,2,3
Serbia,1,1,2,3,1,2
Serbia,1,1,2,4,1,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,1,2
Serbia,1,2,2,4,2,3
Serbia,1,1,1,4,1,3
Serbia,1,2,2,3,2,3
Serbia,1,1,1,3,1,2
Serbia,1,2,3,3,2,3
Serbia,1,2,3,3,2,2
Serbia,1,1,1,4,2,2
Serbia,1,2,2,3,2,2
Serbia,1,1,1,4,1,4
Serbia,1,1,1,4,1,2
Serbia,1,1,1,4,1,1
Serbia,1,1,2,4,2,2
Serbia,1,2,2,3,2,3
Serbia,1,1,1,4,1,1
Serbia,1,1,2,3,2,2
Serbia,1,2,2,4,2,3
Serbia,1,1,1,3,2,3
Serbia,1,1,2,4,2,3
Serbia,1,1,2,3,2,2
Serbia,2,2,3,3,2,3
Serbia,1,1,1,4,2,2
Serbia,1,1,2,4,2,2
Serbia,1,1,2,4,2,2
Serbia,2,2,2,3,2,4
Serbia,1,2,2,4,2,3
Serbia,1,1,2,2,2,3
Serbia,1,1,2,3,1,3
Serbia,1,2,2,3,1,3
Serbia,1,1,1,3,1,1
Serbia,2,2,1,2,2,3
Serbia,1,2,2,3,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,3,1,3
Serbia,1,1,2,4,2,2
Serbia,1,1,2,3,1,1
Serbia,1,2,2,3,1,2
Serbia,1,1,3,3,1,3
Serbia,1,2,1,3,2,3
Serbia,1,2,2,3,2,2
Serbia,1,2,2,4,2,2
Serbia,1,2,1,3,2,4
Serbia,1,2,2,4,1,4
Serbia,1,2,2,3,2,4
Serbia,1,1,1,3,2,3
Serbia,1,1,1,3,2,1
Serbia,1,1,1,3,2,3
Serbia,1,1,1,3,1,2
Serbia,1,1,NA,NA,NA,NA
Serbia,1,1,1,2,1,2
Serbia,1,1,1,4,1,1
Serbia,1,1,NA,NA,NA,NA
Serbia,1,1,1,2,1,1
Serbia,1,1,1,3,1,1
Serbia,1,1,1,3,1,2
Serbia,2,2,2,3,3,4
Serbia,1,2,3,4,1,2
Serbia,1,2,1,4,2,4
Serbia,1,1,2,3,2,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,3,2,4
Serbia,1,1,2,3,2,3
Serbia,1,1,1,2,1,1
Serbia,1,2,2,4,3,3
Serbia,1,1,3,3,1,3
Serbia,2,2,1,4,4,4
Serbia,1,1,1,3,4,3
Serbia,1,1,1,3,1,1
Serbia,1,1,1,3,1,1
Serbia,1,1,2,4,1,2
Serbia,1,1,2,4,1,2
Serbia,1,1,3,1,1,3
Serbia,1,1,2,3,4,1
Serbia,1,2,2,4,2,3
Serbia,1,1,1,4,1,2
Serbia,1,3,1,4,1,3
Serbia,1,2,3,4,4,2
Serbia,1,1,1,2,1,3
Serbia,1,1,1,2,1,2
Serbia,1,2,2,3,1,2
Serbia,1,1,1,3,1,3
Serbia,1,2,2,4,1,2
Serbia,1,1,1,4,1,1
Serbia,1,1,2,4,2,3
Serbia,1,1,2,4,1,4
Serbia,1,2,3,4,4,4
Serbia,1,2,3,4,2,2
Serbia,1,2,3,3,3,3
Serbia,1,2,3,3,4,1
Serbia,1,1,2,3,3,1
Serbia,1,1,1,4,1,3
Serbia,1,1,2,2,1,2
Serbia,1,1,1,3,1,3
Serbia,1,1,1,2,2,4
Serbia,1,1,2,3,3,2
Serbia,1,1,2,4,2,3
Serbia,1,1,1,4,4,2
Serbia,1,2,3,4,2,2
Serbia,1,1,2,4,2,3
Serbia,1,2,2,4,1,2
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,2,2
Serbia,1,1,1,4,2,2
Serbia,2,1,1,3,1,3
Serbia,1,1,1,4,2,3
Serbia,1,1,2,3,2,3
Serbia,1,1,1,3,2,3
Serbia,1,3,1,4,1,4
Serbia,1,1,1,3,2,3
Serbia,1,1,1,3,3,2
Serbia,2,2,1,4,2,3
Serbia,1,1,2,3,2,3
Serbia,1,2,2,2,3,2
Serbia,1,1,3,4,1,3
Serbia,1,1,2,3,1,2
Serbia,1,1,2,4,2,3
Serbia,1,1,2,3,2,2
Serbia,1,2,2,4,2,3
Serbia,1,1,1,2,1,1
Serbia,1,1,1,2,2,1
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,1,4
Serbia,1,1,2,3,2,2
Serbia,1,2,2,3,1,3
Serbia,1,1,1,2,1,2
Serbia,1,2,2,3,1,2
Serbia,1,2,2,3,1,3
Serbia,1,1,1,3,2,2
Serbia,1,1,1,3,4,3
Serbia,1,1,1,4,1,2
Serbia,1,1,1,4,1,2
Serbia,1,1,1,4,4,3
Serbia,1,1,2,3,2,3
Serbia,1,1,1,3,1,3
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,3,1,3
Serbia,1,2,2,4,3,2
Serbia,1,1,2,4,3,1
Serbia,1,1,1,4,1,3
Serbia,1,1,3,4,1,4
Serbia,1,1,1,4,1,3
Serbia,1,2,1,3,1,3
Serbia,1,1,3,4,1,3
Serbia,1,1,2,4,2,4
Serbia,1,1,1,4,1,3
Serbia,1,1,2,3,NA,3
Serbia,1,1,1,4,1,4
Serbia,1,1,1,4,1,3
Serbia,1,1,1,1,1,1
Serbia,1,1,1,4,2,1
Serbia,1,1,1,3,2,4
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,NA,4
Serbia,1,1,1,4,1,4
Serbia,1,1,2,3,3,4
Serbia,1,1,1,4,1,3
Serbia,1,1,2,4,4,4
Serbia,1,1,2,4,3,3
Serbia,1,2,1,3,1,1
Serbia,1,1,2,4,1,4
Serbia,1,1,1,4,1,4
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,1,3
Serbia,1,1,2,4,1,2
Serbia,1,1,1,4,1,3
Serbia,1,1,2,4,2,3
Serbia,1,1,3,4,1,4
Serbia,1,1,2,4,3,3
Serbia,1,1,2,4,4,3
Serbia,1,1,1,4,4,2
Serbia,1,1,1,4,1,3
Serbia,1,1,1,3,1,3
Serbia,1,1,1,4,1,4
Serbia,1,1,2,NA,1,NA
Serbia,1,2,3,4,2,3
Serbia,1,2,3,3,3,1
Serbia,1,1,2,3,3,3
Serbia,1,1,1,4,1,4
Serbia,1,1,2,3,1,2
Serbia,1,1,2,3,2,2
Serbia,1,2,2,2,3,4
Serbia,1,1,1,4,2,1
Serbia,1,1,3,3,4,4
Serbia,1,2,3,4,1,2
Serbia,1,1,2,2,2,2
Serbia,1,2,3,3,2,2
Serbia,1,1,2,4,4,2
Serbia,1,1,1,2,1,2
Serbia,1,1,1,1,1,1
Serbia,1,1,2,4,2,1
Serbia,1,2,3,4,1,3
Serbia,1,1,2,2,1,4
Serbia,1,1,2,3,1,1
Serbia,1,2,2,3,2,2
Serbia,1,1,3,2,1,3
Serbia,1,1,1,3,1,1
Serbia,1,2,1,1,1,2
Serbia,1,1,2,4,4,1
Serbia,1,1,1,3,1,4
Serbia,1,2,2,4,1,1
Serbia,1,1,2,3,1,1
Serbia,1,1,2,3,1,2
Serbia,1,3,2,3,2,3
Serbia,1,2,2,4,2,2
Serbia,1,1,1,3,2,2
Serbia,1,1,1,3,1,2
Serbia,1,2,2,3,2,3
Serbia,1,2,2,3,2,3
Serbia,1,2,2,3,2,4
Serbia,2,2,2,3,2,3
Serbia,1,2,3,3,2,3
Serbia,1,2,2,3,2,2
Serbia,1,1,2,3,1,3
Serbia,1,1,2,4,1,3
Serbia,1,2,2,3,2,4
Serbia,1,2,2,4,2,3
Serbia,1,1,2,3,2,2
Serbia,1,1,1,3,2,3
Serbia,1,2,2,4,1,1
Serbia,1,2,2,2,2,3
Serbia,1,1,1,4,4,4
Serbia,1,1,1,1,1,1
Serbia,1,1,3,1,1,1
Serbia,1,1,1,3,2,3
Serbia,1,2,1,3,1,2
Serbia,1,1,1,3,2,2
Serbia,1,2,2,3,1,2
Serbia,1,1,1,3,3,3
Serbia,1,1,1,1,1,1
Serbia,1,2,2,2,1,2
Serbia,1,1,1,3,1,1
Serbia,1,2,1,1,2,1
Serbia,1,2,2,3,3,3
Serbia,1,2,2,4,1,1
Serbia,1,2,3,4,2,4
Serbia,2,2,3,4,2,3
Serbia,1,2,2,3,3,3
Serbia,1,2,3,4,2,2
Serbia,1,1,1,4,2,2
Serbia,1,1,1,4,1,1
Serbia,1,2,2,4,3,2
Serbia,1,1,1,4,1,1
Serbia,1,1,2,3,2,3
Serbia,2,2,2,2,2,2
Serbia,1,1,1,4,1,1
Serbia,1,1,1,1,1,1
Serbia,1,1,1,4,1,1
Serbia,1,1,3,1,1,1
Serbia,1,2,3,4,1,1
Serbia,1,1,1,1,1,1
Serbia,1,2,2,3,3,3
Serbia,1,2,2,4,2,1
Serbia,1,1,1,1,1,1
Serbia,1,3,1,3,2,2
Serbia,1,1,1,2,2,2
Serbia,1,2,1,3,1,2
Serbia,1,2,2,4,1,1
Serbia,1,1,1,2,1,1
Serbia,1,2,2,4,2,2
Serbia,1,2,3,4,1,3
Serbia,1,1,2,4,1,1
Serbia,1,1,1,3,1,3
Serbia,2,3,2,4,2,2
Serbia,1,1,1,1,1,1
Serbia,1,1,1,4,1,1
Serbia,1,1,1,3,2,3
Serbia,1,1,1,3,1,1
Serbia,1,1,1,4,4,1
Serbia,1,1,1,2,2,1
Serbia,1,2,2,4,2,1
Serbia,1,1,2,4,2,3
Serbia,1,1,1,2,2,1
Serbia,1,1,2,2,2,2
Serbia,1,2,1,3,1,2
Serbia,1,2,2,NA,1,2
Serbia,1,2,1,3,1,2
Serbia,1,1,1,2,2,2
Serbia,1,1,1,3,2,2
Serbia,1,1,1,2,4,4
Serbia,1,1,2,2,3,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,4,1,1
Serbia,1,2,2,3,3,4
Serbia,1,2,3,4,1,1
Serbia,1,2,3,4,1,3
Serbia,1,1,1,4,4,4
Serbia,1,2,3,4,1,3
Serbia,1,1,1,3,2,3
Serbia,1,1,1,3,1,2
Serbia,1,1,2,2,3,3
Serbia,1,1,1,1,1,1
Serbia,1,1,1,3,1,3
Serbia,1,1,2,3,2,3
Serbia,1,1,1,3,1,1
Serbia,1,2,1,3,2,2
Serbia,1,1,1,3,1,1
Serbia,1,1,1,4,4,4
Serbia,1,1,1,2,2,2
Serbia,1,2,2,3,2,2
Serbia,1,1,2,4,1,1
Serbia,1,2,3,4,1,4
Serbia,1,3,3,4,3,2
Serbia,1,2,2,3,1,1
Serbia,1,1,1,2,3,1
Serbia,1,2,1,4,1,2
Serbia,1,1,2,3,2,3
Serbia,1,1,2,4,1,1
Serbia,1,1,2,4,1,1
Serbia,1,3,3,4,3,2
Serbia,1,2,2,3,1,2
Serbia,1,1,2,3,1,1
Serbia,1,1,2,4,1,1
Serbia,1,2,2,3,1,2
Serbia,1,2,2,3,1,1
Serbia,1,1,2,3,1,3
Serbia,1,1,1,3,1,3
Serbia,1,1,2,3,1,2
Serbia,1,3,2,3,1,3
Serbia,1,1,3,4,2,3
Serbia,1,3,1,4,3,2
Serbia,1,1,1,4,1,3
Serbia,1,1,1,3,1,1
Serbia,1,1,2,4,1,4
Serbia,1,2,2,4,1,3
Serbia,1,1,2,4,1,3
Serbia,1,1,1,2,1,1
Serbia,1,1,3,4,1,1
Serbia,1,2,3,4,1,3
Serbia,1,1,1,3,1,3
Serbia,1,3,1,4,1,3
Serbia,1,2,2,4,1,3
Serbia,1,2,3,4,1,3
Serbia,2,2,2,4,1,3
Serbia,1,1,1,3,1,3
Serbia,3,3,3,3,3,3
Serbia,1,1,1,3,2,2
Serbia,1,1,1,3,1,1
Serbia,1,1,1,4,1,3
Serbia,1,1,1,4,1,2
Serbia,1,3,2,4,1,3
Serbia,1,3,4,4,1,2
Serbia,1,1,2,3,2,3
Serbia,1,1,1,3,1,2
Serbia,1,1,2,3,3,2
Serbia,1,1,1,4,2,3
Serbia,1,1,2,3,3,3
Serbia,1,1,1,4,1,2
Serbia,1,1,1,3,1,2
Serbia,1,1,1,4,1,1
Serbia,1,1,1,4,1,1
Serbia,1,1,1,4,1,3
Serbia,1,1,1,2,1,1
Serbia,1,1,1,3,2,1
Serbia,1,1,1,3,2,3
Serbia,1,2,1,4,3,1
Serbia,1,1,1,4,3,2
Serbia,1,1,1,4,2,1
Serbia,1,1,1,3,2,2
Serbia,1,1,1,4,1,2
Serbia,2,2,2,3,2,2
Serbia,1,1,1,4,1,1
Serbia,1,1,1,4,1,3
Serbia,1,2,2,3,3,3
Serbia,1,2,2,3,2,3
Serbia,1,2,3,4,4,3
Serbia,1,2,2,3,2,3
Serbia,1,1,2,3,2,3
Serbia,1,1,2,2,2,2
Serbia,1,1,1,3,2,3
Serbia,1,1,2,2,2,2
Serbia,1,1,1,2,4,2
Serbia,1,2,3,4,2,3
Serbia,1,1,1,3,2,3
Serbia,1,2,3,4,2,3
Serbia,1,1,1,3,2,3
Serbia,1,2,2,3,3,3
Serbia,1,2,1,2,2,3
Serbia,1,1,1,4,3,3
Serbia,1,1,1,3,3,3
Serbia,1,1,1,4,3,4
Serbia,1,1,1,2,2,2
Serbia,1,1,1,3,2,2
Serbia,1,2,2,4,3,3
Serbia,1,1,1,4,3,2
Serbia,1,2,3,4,2,2
Serbia,2,2,2,3,3,2
Serbia,1,2,3,4,2,2
Serbia,1,2,2,4,3,2
Serbia,1,2,2,4,2,2
Serbia,2,3,4,4,4,2
Serbia,1,2,2,2,2,2
Serbia,1,1,1,4,3,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,4,2,3
Serbia,1,1,1,3,2,2
Serbia,1,1,2,4,4,4
Serbia,1,1,2,4,2,3
Serbia,1,1,1,3,3,3
Serbia,1,1,1,4,3,3
Serbia,1,1,1,3,3,3
Serbia,1,2,2,3,3,3
